Start time:, 1647328255902809191
End time:, 1647328255928152559
Total time:, 25343368

Reaction Executions
Reactor, Reaction, Occurrences, Total Time, Pct Total Time, Avg Time, Max Time, Min Time
worker, 3, 12, 416069, 1.641727, 34672, 195523, 6575
worker, 0, 15, 4457, 0.017586, 297, 503, 142
worker, 1, 14, 10679, 0.042137, 762, 1110, 356
worker, 2, 15, 2031717, 8.016760, 135447, 530692, 1534
worker, 3, 12, 633555, 2.499885, 52796, 271651, 6233
worker, 0, 15, 5714, 0.022546, 380, 665, 200
worker, 1, 14, 14519, 0.057289, 1037, 1395, 589
worker, 2, 15, 1835831, 7.243832, 122388, 507987, 3860
worker, 3, 12, 223573, 0.882176, 18631, 134276, 6362
worker, 0, 15, 5250, 0.020715, 350, 470, 220
worker, 1, 14, 13334, 0.052613, 952, 1963, 301
worker, 2, 15, 2048467, 8.082852, 136564, 491221, 3528
worker, 3, 12, 376141, 1.484179, 31345, 199589, 1603
worker, 0, 15, 38870, 0.153373, 2591, 33824, 230
worker, 1, 12, 10978, 0.043317, 914, 1313, 438
worker, 2, 15, 1162161, 4.585661, 77477, 344348, 3786
worker, 3, 12, 535121, 2.111483, 44593, 184616, 5234
worker, 0, 15, 5726, 0.022594, 381, 872, 162
worker, 1, 14, 14197, 0.056019, 1014, 1814, 381
worker, 2, 15, 1950665, 7.696945, 130044, 481637, 4787
worker, 3, 12, 538592, 2.125179, 44882, 172679, 6367
worker, 0, 15, 4693, 0.018518, 312, 575, 141
worker, 1, 14, 13397, 0.052862, 956, 2117, 410
worker, 2, 15, 1977975, 7.804705, 131865, 613724, 1698
worker, 3, 12, 518865, 2.047340, 43238, 178656, 5288
worker, 0, 15, 5332, 0.021039, 355, 650, 185
worker, 1, 12, 9678, 0.038188, 806, 1160, 590
worker, 2, 15, 1304841, 5.148649, 86989, 333230, 1533
worker, 3, 12, 431150, 1.701234, 35929, 193771, 2280
worker, 0, 15, 6506, 0.025671, 433, 958, 228
worker, 1, 2, 2502, 0.009872, 1251, 1555, 947
worker, 2, 15, 847124, 3.342587, 56474, 271797, 1405
worker, 3, 12, 542630, 2.141112, 45219, 181893, 1290
worker, 0, 15, 5886, 0.023225, 392, 822, 250
worker, 1, 2, 1505, 0.005938, 752, 955, 550
worker, 2, 15, 1266787, 4.998495, 84452, 435616, 4350
worker, 3, 12, 68853, 0.271681, 5737, 8472, 632

Schedule calls
Trigger, Occurrences
runner.nextIteration, 13
runner.done, 1
worker.next, 3
worker.next, 3
worker.next, 3
worker.next, 3
worker.next, 3
worker.next, 3
worker.next, 3
worker.next, 2
worker.next, 3
worker.next, 3
worker.next, 3
worker.next, 3
worker.next, 3
worker.next, 3
worker.next, 3
worker.next, 3
worker.next, 3
worker.next, 3
worker.next, 3
worker.next, 3
worker.next, 3
worker.next, 3
worker.next, 3
worker.next, 3
worker.next, 3
worker.next, 3
worker.next, 3
worker.next, 3
worker.next, 3
worker.next, 3
worker.next, 3
worker.next, 3
worker.next, 3
worker.next, 3
worker.next, 3
worker.next, 3
worker.next, 3
worker.next, 3
worker.next, 3
worker.next, 3
worker.next, 3
worker.next, 3
worker.next, 3
worker.next, 3
worker.next, 3
worker.next, 3
worker.next, 3
worker.next, 3
worker.next, 3
worker.next, 3
worker.next, 3
worker.next, 3
worker.next, 3
worker.next, 3
worker.next, 3
worker.next, 3
worker.next, 3
worker.next, 3
worker.next, 3
worker.next, 3
worker.next, 3
worker.next, 3
worker.next, 3
worker.next, 3
worker.next, 3
worker.next, 3
worker.next, 3
worker.next, 3
worker.next, 3
worker.next, 3
worker.next, 3
worker.next, 3
worker.next, 3
worker.next, 3
worker.next, 3
worker.next, 3
worker.next, 3
worker.next, 3
worker.next, 3
worker.next, 3
worker.next, 3
worker.next, 3
worker.next, 3
worker.next, 3
worker.next, 3
worker.next, 3
worker.next, 3
worker.next, 3
worker.next, 3
worker.next, 3
worker.next, 3
worker.next, 3
worker.next, 3
worker.next, 3
worker.next, 3
worker.next, 3
worker.next, 3
worker.next, 3
worker.next, 3
worker.next, 3
worker.next, 3
worker.next, 3
worker.next, 3
worker.next, 3
worker.next, 3
worker.next, 3
worker.next, 3
worker.next, 3
worker.next, 3
worker.next, 3
worker.next, 3
worker.next, 3
worker.next, 3
worker.next, 3
worker.next, 3
worker.next, 3
worker.next, 3
worker.next, 3
worker.next, 3
worker.next, 3
